,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12
NXPI,-0.01917154405675061,-0.018417446450039246,-0.017319281739819718,-0.01341761426663799,-0.012460768390572207,-0.012782554182212889,-0.013824265383060773,-0.013042144240798597,-0.010146497706993073,-0.012012024610949868,-0.012091779260210867,-0.010434851562373226,-0.00824916248937796,-0.010277265306062662,-0.010846697371103508,-0.009885318516009805,-0.00637756953513707,-0.005732453186681763,-0.00943389865269521,-0.010035951269555548,-0.008758617526727781,-0.004836136990673287,-0.0026568115391591308,-0.0025072473487991937,-0.003598062385585562,-0.00601964694402458,-0.0070837636288554745,-0.006292137399291492,-0.005225506972497185,-0.006911593715093561,-0.0029476634415375458,-0.005663994802985878,-0.005812748598761953,-0.006003782004791111,-0.006702519576900642,-0.007292656160211443,-0.00622833218722643,-0.0067319842439216415,-0.00011886891093032363,0.0025809609007865705,0.0027642772732961503,0.0019761343310067767,0.0019791292179572196,0.0011091164392538107,-0.00043149025965480425,-0.002798757850459301,-0.0043310516190951855,-0.0018946215859139354,-0.004218775317654938,-0.002473806598824277,-0.0032309519392861724,-0.004242709888036808,-0.0034062449043558186,-0.0040435540107082515,-0.005429328123915379,-0.004908019252962088,-0.005137357698416962,-0.00266147853215265,-0.0024459273346237737,-0.002958102723765563
ORLY,0.08367586426340436,0.08251691412773939,0.07190078116144592,0.07103133190541006,0.07222305433684796,0.07168678582304115,0.07192391428327874,0.069050387318428,0.07905632801948893,0.07915821899674569,0.0799722215977405,0.07600333682159421,0.07996156052573022,0.08609416160088525,0.08445333791754593,0.08301854249782539,0.08578523433090315,0.08484369059332439,0.08676572573593462,0.08446998911346867,0.08739572929571131,0.09310818711826517,0.08781211574731712,0.09298339313912106,0.09192323721805018,0.08633668838066094,0.08305687194187619,0.08691279623465797,0.07967011576808411,0.0746820998346435,0.07651600833361377,0.059379910189616913,0.05530898463985661,0.05738997598919599,0.05602862632042434,0.055590131179615226,0.05459890392568889,0.05442419931541937,0.0592927279454186,0.06387457851970385,0.05980217801657414,0.061246601937166585,0.059118405296023614,0.06284256924711443,0.0623479513528933,0.06235609204566311,0.06451800459669137,0.07097136751468673,0.0773534422779979,0.07712451560701516,0.07728791536389928,0.07645747328391271,0.07242653859973754,0.07511319628823075,0.0718525135609797,0.07079956906867949,0.07338135440799994,0.07745572985883356,0.08115435410883964,0.08190241292893498
PCAR,-0.08271017025765175,-0.0869491029706635,-0.08384911502876774,-0.08699005200055432,-0.08431050659413518,-0.08419185698643078,-0.08116692100805412,-0.08415913194801779,-0.0968497704793309,-0.09576779986088639,-0.09724361030389839,-0.08912628093618591,-0.09279655477945205,-0.09121776317719271,-0.09015125477723153,-0.09033315302834932,-0.08302132560195397,-0.08576057045738063,-0.08827977542491328,-0.08141156202778231,-0.08111578857400295,-0.08187208337387476,-0.08217966719303403,-0.07823954773167333,-0.07440052314405239,-0.07426859066263625,-0.0738699411678719,-0.0726287806603399,-0.07247522522762251,-0.07391510622298714,-0.06929531062769545,-0.0662600795348457,-0.06563485236863432,-0.06365877683482853,-0.065862208148952,-0.0718307129623944,-0.07183768911356782,-0.07250479939157263,-0.07352560906999928,-0.08339014905006259,-0.08682089158015087,-0.09146693898599537,-0.08954257322036091,-0.08777040427907602,-0.08324661277562502,-0.08250780964664609,-0.08399719579204332,-0.08655566929961483,-0.08137186540408231,-0.0773923313319747,-0.07876861684008957,-0.07821197597061036,-0.07842593515355155,-0.0753596924627476,-0.07386898907151784,-0.07294617248755689,-0.0766735395342983,-0.0749040509379158,-0.07278572135821468,-0.07078403532282505
PAYX,0.09805476007784726,0.10263548519613952,0.11033372590729928,0.10822971681593833,0.10607620924379815,0.11132753751531249,0.11163849035610691,0.10871334251094773,0.10721949540525781,0.1062699271717224,0.11109673176489807,0.1216256581453028,0.12297249552498163,0.10246607012263445,0.10695025839295051,0.11040968933090736,0.10013846511865308,0.1079348679581192,0.1074256711149796,0.10377338431469893,0.10583398046841673,0.09450500710443481,0.08565279143712914,0.08636626040550584,0.08739058105787062,0.09000165575012875,0.09169038437681336,0.08781065302968122,0.08739678918207366,0.09130699055296959,0.0780335639942627,0.0781570523978718,0.09107620304363127,0.08915720499076915,0.09528623303844613,0.0994258455081706,0.09423591298646385,0.08785904782753916,0.08386395010214077,0.08126470331374856,0.07792927856000276,0.08495383688850684,0.08816162734434742,0.08436817404334658,0.08736085934374654,0.08347430547295188,0.0788231056596259,0.0757514031830051,0.0844323557816346,0.0904585541807641,0.09168121123367579,0.09234977945576198,0.09301557862120947,0.10226573444753528,0.08508023661681888,0.07599525949001083,0.07375164775362039,0.06985046047174721,0.07507167357745531,0.07297210461275778
QCOM,0.00991363135757237,0.011908617063478108,0.009454727763689136,0.01066293806472818,0.011001009493217011,0.011926686753375128,0.008708295128058218,0.013242184568733077,0.0032252419728299266,0.004161268374346607,0.005816530698419085,0.008012795293158584,0.00997144495573581,0.00928131278298297,0.012240077596307911,0.011650394918404361,0.012634178528760164,0.015602549859990005,0.016927751719904877,0.020225709615276897,0.016724357958820896,0.020162067574882196,0.022657539085072075,0.022135294364134986,0.0182601400462318,0.011692317704213587,0.013503256657144691,0.012882882147957103,0.010925005233560159,0.01445274145091599,0.010963363576324714,0.008144393378482467,0.007888806879333441,0.006615373806270513,0.007649531408685498,0.017205090923630914,0.015061390431896905,0.018374079376504617,0.013052451685552243,0.00346992166853966,0.000648434820063824,0.001341517761652122,0.0009351864456647761,0.004723319730290677,0.007251151465716834,0.00773149567768229,0.006439987964966355,0.0034441963253714083,0.008419967268666367,0.002850442050829474,0.003514689779606478,0.00568657585868176,0.023833472974189616,0.02035504976251081,0.023202879414026188,0.021393835749876234,0.023536857104531832,0.02182243163171161,0.02103720805507204,0.021314175450787766
REGN,-0.0012998350797209443,-0.0005848575120521913,-0.0017508821637575514,0.0005636497928020196,0.0011058867204043895,0.001261077446709324,0.001820119990938574,-0.00016100306338931347,0.001857333927314532,-0.0004687571638883735,-0.0005570188372581343,-0.0013178384148752192,0.00043414598053904616,0.0019164400152429095,0.0028887235581804126,0.0016913525828579283,0.0006558119744092808,-0.00010901571342021602,-0.0023091201755264163,-0.0020570745083335544,-0.0013419038819235986,0.00040395784369257726,0.00026470608977465003,0.002877331613869604,0.002112015347780822,-0.0003496453834717403,-0.001719102107768257,-0.00021972205463514916,0.0004376597465870491,0.0016461095564975492,0.0038862888171077303,0.0030256025871927272,0.0038158444925466767,0.003035431837001541,0.0030472953711344185,9.105107845572974e-05,0.001217104576770084,-0.0005993900095700392,-0.0002688693117742025,0.003484264547789339,0.0013418452779371832,0.0011441382459802286,0.0025747483118016634,0.002731191407720406,0.0012588420578393943,7.145962015025088e-05,0.001512953574545682,0.0028987457666702814,0.006739285232905512,0.0056187105506248225,0.004655213930073329,0.0030974468121845846,-0.00030500954871768605,-0.0015471417911638967,-0.0031412708664913295,-0.0039412998389012875,-0.005187329759610089,-0.005976505367605246,-0.006269652990865755,-0.0029064180568374683
ROST,0.028444512858795856,0.02960763304167891,0.031809578059543,0.03656270133122137,0.034514739845511004,0.033835154728973534,0.03397916079373461,0.03532988238524391,0.019988320748920495,0.021262339579543797,0.018831397132747642,0.00656966581710744,0.007473491232536817,0.007985847767340582,0.008979075359822838,0.009619738078551121,0.011258467533720834,0.0037701811961695997,0.003966516315382539,0.005464823006427747,0.013440111760670413,0.019767078533154795,0.027272288672540494,0.031995165327684184,0.03138571643506558,0.03232375435712971,0.031040400993036836,0.032020681434700854,0.030428383104870727,0.028927312243249348,0.029072978630142493,0.02743891046929381,0.03183762091865354,0.035275085346099175,0.03395788919120726,0.03867199670486573,0.04239172362067837,0.03731369226406751,0.03862462096016366,0.043730372616225074,0.04078809254906039,0.04118052665153302,0.0426524096256416,0.042765243965939226,0.042108386732348374,0.04116356023769097,0.04985834999455247,0.03255838228517453,0.034020162899162015,0.03527204151897595,0.03189083389306249,0.026093702667005454,0.030023430387091894,0.02860808534747371,0.0286700232861516,0.03161221107557877,0.028555566266790035,0.03395797262955545,0.030589419302385353,0.03474674912400245
SBAC,0.12007975219129359,0.11871369124886887,0.11698501733965565,0.11502727923164768,0.11472222035919698,0.11169894054636273,0.11579713253411361,0.12715349151065156,0.13812987993090964,0.13860147844468718,0.139223305515292,0.1302499094686721,0.12768257714244616,0.1051145429180814,0.09908681918787217,0.09952771691261325,0.10208872305009736,0.09786318482126626,0.10098543053058391,0.09986921788147068,0.09875563463506672,0.09410648363303804,0.09387509615488997,0.08336956837146163,0.08349798329088112,0.08209469311744878,0.084799742828555,0.08486446066113237,0.08787350007989941,0.0915151805649555,0.09538741366208653,0.09335013094419928,0.10180397113356363,0.09790242207337857,0.10036253386993901,0.09876845283703993,0.09702260988523684,0.09661063346841282,0.09157964475792575,0.10101799381861673,0.10003216104001401,0.09922231529181474,0.10051069443211598,0.0978985758765534,0.09649720888346537,0.09783846447476138,0.10238347265028644,0.10358893921646563,0.10718903897526827,0.11294863227907487,0.10897474712245211,0.11188004300733212,0.11019267334740039,0.11487273571319409,0.11276379638187721,0.11561915578675397,0.11962963252763609,0.11009808800130157,0.11206475019864756,0.10817350514882698
STX,-0.012304351324380835,-0.01352052107921729,-0.01419866415232878,-0.015811934367787585,-0.01398480867202306,-0.014796391744439804,-0.014060887168361073,-0.014092830166287101,-0.008537430031561799,-0.00553887159692772,-0.0041073032569320005,-0.004203930151598319,-0.0029905730553163165,-0.003752126903867753,0.007138950556882846,0.0066478162020592235,-4.8469154812473374e-05,0.0014811833578973722,0.0006848715237596366,0.00628803615836083,0.008865562829479428,0.009930120209316657,0.007657687477039041,0.012368397842224804,0.0106963207062875,0.011752954358537489,0.010395920285432507,0.008642323005484023,0.004857513361852736,0.004211761430202958,0.0030269315975391814,0.0002841623252572839,0.00012376294774775454,0.0002914020858736594,0.0030553849356835154,0.003421800256928299,0.005065431153645697,0.006707609393808828,0.008919316423841167,0.011951952676575853,0.014579186441827392,0.013584488511021831,0.013534475217853704,0.013217764149619357,0.011031870933529317,0.010119352787686164,0.013197628648683825,0.015837695825766863,0.01856981320043806,0.018743590338127593,0.016979296283814928,0.017383614617760727,0.01654382965149761,0.017836995188946284,0.01511623313122272,0.012511224358904723,0.013244542785228061,0.015291329137068765,0.01764476496005289,0.016948889238794472
SIRI,-0.004257273421150351,-0.004276248338594232,-0.00496497890797689,-0.004255337805378241,-0.003141875936757174,-0.0034227270340204466,-0.004649098402040723,-0.0015900037766704046,0.0033776028095013786,0.005414038304302174,0.005131140759531577,0.0066801806258171,0.009732296075325744,0.012712138769082585,0.014172126630711962,0.015054439602558655,0.01710384573443087,0.017434025949611878,0.017080376261632998,0.017322862455093,0.016902721709659604,0.017840444011156427,0.01959924493552193,0.023168546505971662,0.022452852350265624,0.022113568576120284,0.022237887171259723,0.023962892396293865,0.02300357375001018,0.021938668269423672,0.024727656926676153,0.023148879689588293,0.023803453738567397,0.023313912743542126,0.0220045106158843,0.02104067081721003,0.02068475102343214,0.020534612066371156,0.025479521670134165,0.027974049989671644,0.029816027481768682,0.031633352417782076,0.02930661242643833,0.02955114921482207,0.0276260736385112,0.023311666171936175,0.024103706660716574,0.027495319976554855,0.03059637484493155,0.02904959104485895,0.027414127209193964,0.02526797878214485,0.026496406509545416,0.026455115829563978,0.026373979647739573,0.029554700499396964,0.028594563558572594,0.031797927669878795,0.032813007548938414,0.03322434323667902
SBUX,-0.018551763843910322,-0.020450850535351027,-0.02110351310402206,-0.018895288247249162,-0.018699106379696698,-0.01753159841866346,-0.016928491477158192,-0.015935114567217263,-0.022254597581447988,-0.01949750532912372,-0.02011844804263164,-0.02253198454498223,-0.02605052322897935,-0.020263271778033345,-0.023030090675696707,-0.017593481248434878,-0.016269429398731258,-0.01970732257666276,-0.018727033719836774,-0.01775486961537513,-0.019623309393469093,-0.019122817426445504,-0.018003776856739567,-0.014926398981063531,-0.01807292626728995,-0.020484592740597433,-0.02035895791257438,-0.02057860673086509,-0.02016576095323383,-0.018542214587224548,-0.020921692617650173,-0.02550009499026859,-0.021441202135962005,-0.021573897590774903,-0.02026373250939128,-0.02153213667000882,-0.020683990491311074,-0.02250162789229677,-0.01508394632683956,-0.010439359699030728,-0.012305125029857157,-0.017538288449875244,-0.026429704040223635,-0.022517366443271826,-0.020157098784921747,-0.01777909739081836,-0.008795408404895897,0.0015656160022733553,0.010174886291683755,0.00789777574115233,0.007399502801250818,0.010148426369361275,0.011047267241968315,0.012609040006095324,0.01505042229927336,0.017253857663779053,0.020573039048102332,0.013313584046145585,0.008175605279076254,0.0060850069123497
SRCL,0.05947416849953466,0.06370617281599056,0.06229407524022321,0.06645658968774562,0.06241885478902629,0.0640685169284026,0.06302401212769476,0.06800133187739477,0.077402235938412,0.07321816091218657,0.04709529960757315,0.068176851427002,0.06949159093984852,0.0652710637052101,0.056371592963512004,0.05518935341210472,0.02863466029446703,0.03147638735658652,0.03441302183577569,0.030565105725870286,0.027488903526787182,0.026877106021725546,0.019259638893614994,0.004114145895183663,0.005531853102131134,0.0041422762262643825,0.01045758682752926,0.010972893167893974,0.012075729823135498,0.014689685053798196,0.006673333962520039,0.009640702043113722,0.013162515558192499,0.010935642347866406,0.012206800709268429,0.00915016229124917,0.009117467597184896,0.014244490631618676,0.004531041988102507,0.0018200826878820731,0.004103055319815998,0.005243676462930478,0.007251600983507961,0.008000609273885267,0.005166411548768378,0.00430991311788321,-0.0007962890257165629,-0.010680438072455358,-0.019518818286624176,-0.013585852830837852,-0.01451259609045634,-0.007840427456433588,-0.007411357200564465,-0.010880157538005197,-0.009010021443838815,-0.010166245719224682,-0.012322244841741558,-0.008607460861429167,-0.0051518917836311275,-0.0015927678994116707
TSLA,-0.00019593593094872994,-0.0009102910934838983,-0.0025164916294905908,-0.0026043589927841598,-0.0005080670992889313,0.0003328506714369581,0.0007286797205684186,-4.016222934796049e-05,0.0005056759075250398,0.0005279527381731088,-0.002305564673832233,-0.00036593288283734426,0.0005514222301878633,0.0030598520875346814,0.0019078896691257187,0.006591141781335345,0.007740470971569668,0.0053668495604816124,0.004227079547353054,0.004603775952248615,0.004251213293794327,0.0036125318393831025,0.004910947362945942,0.004712387786002777,0.005447896125751937,0.006308955588155361,0.005357673368575634,0.006311401418460427,0.007781207902356563,0.007482300006938891,0.00967418401848831,0.007288651348393987,0.009668019434449358,0.009788228863753757,0.008624507308947966,0.006894868441021131,0.007395616830144863,0.006582902191563607,0.006662378310868706,0.0043172000943694985,0.0054404316413243095,0.00361008279530118,0.004149377441587295,0.0028942136037358145,0.0007588607742981062,-0.00016481737730817325,0.005251338155887264,0.006322481543579156,0.006580590409914988,0.0035822353014666533,0.0033083656156844277,0.0014908217812340755,-0.00026333585633463337,-0.0017296993740954485,-0.0010183597023725047,-4.1038821755402626e-05,-0.0009685877248588569,0.0009280153936237715,0.0036199253073041,0.003265341349618634
TXN,0.029510558100650206,0.032835788059699944,0.028161172459923736,0.028717424036364476,0.02776074250635592,0.02575977335005664,0.021989047948795172,0.020940941678349128,0.01764439178150202,0.026367339943183885,0.008788463122001352,0.01639474810479974,0.015445990083270113,0.018610296051159506,0.022735456461914202,0.020265056634700206,0.022180018097817753,0.020230009203811104,0.027083874902818546,0.02655472364660472,0.023275278129481224,0.02053341647423471,0.02195018020136116,0.01853001155960374,0.010744120219054975,0.010394371244871704,0.009284503672775026,0.03505662091662878,0.035015813847182886,0.03160336229599671,0.030917798472228405,0.030959860509000736,0.030533342512498715,0.03269952595657194,0.032675396076044375,0.03555357315073003,0.044049333167443694,0.03601028395630921,0.033916820818786705,0.025973656553610263,0.03104776348005854,0.030222436162109317,0.031152061514464358,0.031619994975013596,0.026015774776762143,0.025258224879925108,0.021069561829442068,0.026890957121654617,0.02168188163755677,0.01742156485973681,0.017694873575337777,0.016057579414591308,0.02169614488000008,0.025600595432808335,0.025381623043415624,0.02886923687242971,0.031390925563690796,0.03174851688565955,0.018930733657442522,0.015842734513797654
TSCO,0.003328984046089384,0.0009766503203382723,0.0002980086400472329,-4.454049706840643e-05,0.00213513416058091,0.001625803899207641,0.0028602700479528967,-0.0013283832643716771,0.001843491650795272,0.0024145924896180476,-0.00032609587578918107,-0.003875314692040527,-0.0037430340518832574,0.0015319253269661173,0.0021314860669244887,-0.001307207569864334,0.006401674286713212,0.004962869649889108,0.00517845693723251,0.0025056106233170674,0.0023836988502773707,-0.006259723951305971,-0.006532687327805226,0.0028466141779131013,0.0024535815063731073,7.158910176807088e-05,-0.0024432728526521197,-0.0036037916473135867,-0.005480528511935034,-0.008915821229848797,-0.006360372063762415,-0.00622853405299803,0.00044686574693255515,0.0024961992128702225,0.00030091098292088156,0.002333818303456057,0.004291402334716709,0.0014906144206298828,-0.0008495950639361947,-0.003226227120097111,-0.000347141337232848,0.0018554837153681447,0.0027503628313329635,0.0007621154021756268,0.002662439387259463,0.0016471110354765624,0.00555866700431204,0.0046934815431032145,0.002195815881141691,0.0017359270752829864,0.0035276892227531637,0.003755861456567651,0.007270391475769265,0.008876345248550785,0.009763459311312398,0.00998080153527453,0.002293956528566638,0.00023714096349019761,0.0009317761428282237,0.0017511605745268095
TRIP,-0.003243287232662187,-0.005490496520701001,-0.002238635066681851,-0.003639763360230632,-0.0034160451802188315,-0.0052504694008309585,-0.003191256000796486,-0.003494909740487665,0.00023353003842436186,0.0005082305258544359,0.009986744222600479,0.006313358320809266,0.0066072170074301766,0.0013893224909217183,0.00017067906715569243,-0.0002598476405203257,-0.0024797566927699573,0.0013020965836424581,0.001280068631559059,0.0011200680916917272,-0.0009209746104700971,0.00035424216653973675,0.001325684377816638,-0.003021354739842504,-0.002448972001396906,-0.00102823592688043,-0.00411044880881833,-0.00424696913534546,-0.004301030852586332,-0.005552585554951445,-0.006700007391237106,-0.0072242575445618795,-0.006197051600717383,-0.008111093824564847,-0.009200619966397754,-0.007190407343553922,-0.007739065284218442,-0.0073008596754201675,-0.0043868312232568955,-0.004860516482035525,-0.0070814384979608225,-0.0022411150791722635,-0.0014775925575687418,-0.0007981808969868783,0.0006482151649291456,0.0002544571417704951,-0.0007448161869805245,-7.370809219386174e-05,-0.004110982088102989,-0.005962262781958369,-0.006982137528350529,-0.006694733109661583,-0.006782811719457079,-0.009199184559190528,-0.008620349579009298,-0.00841390700144928,-0.010155988431835725,-0.008800501164376808,-0.00868264785739797,-0.011064459272933482
VRSK,0.08852828825679593,0.09230712314289927,0.09342644931986209,0.0943032617283886,0.09412975920341637,0.0918244667819257,0.09223990413388758,0.09159730301220446,0.09885327754506869,0.09972213411011423,0.09889731573196328,0.09908595700805667,0.09914621367223275,0.10178345885457196,0.0962013630810896,0.10194147743840737,0.0987053492747219,0.10062745859940757,0.10138540249217179,0.10545470991284595,0.1018676900238048,0.10327167356603963,0.10364144207064918,0.10770265924281691,0.10505269908631389,0.10613544599624336,0.10583635465295922,0.10524273712614127,0.10506003271307673,0.10324423924424078,0.10488989152702816,0.10809253339515507,0.10443234001776587,0.10528585866187587,0.10667845861597047,0.11314038388366977,0.11336772263398376,0.11417227636090777,0.11868457390099418,0.12492738441838144,0.1288374790553024,0.12515464887033537,0.1263079130397755,0.12381516436076498,0.1263455765291906,0.12484462907706499,0.12646580981805453,0.12618193950317685,0.12155539913321795,0.1226452993978514,0.12432998056652544,0.12676765648372038,0.12938090197157404,0.13058741410904787,0.13046027033372265,0.13171560941782415,0.13522863461492152,0.1316304135194747,0.12414319616925684,0.12139566583357617
VRTX,-0.011296596589932505,-0.011825535768127537,-0.012208326712564789,-0.012001270900819844,-0.011849044917037917,-0.011604934908880057,-0.012129884951928545,-0.011563429540403299,-0.012873640073225322,-0.013114481320087001,-0.012847054216384456,-0.012185543649019363,-0.013177000908059936,-0.013097459314780574,-0.014816358054835875,-0.01433806084060255,-0.013702448872602848,-0.01358812805010472,-0.01301425755434842,-0.012897424882538183,-0.01335582141904089,-0.015085291418055,-0.016820897498557877,-0.01544712359511152,-0.01580377642947068,-0.015232109559344533,-0.014486145486288462,-0.012695425781589165,-0.01232970957557599,-0.011336332877405712,-0.012426578701505056,-0.010602097349963854,-0.010192323461289506,-0.011044337485963576,-0.010439676205818368,-0.010269482163891739,-0.010432104473246481,-0.009852253512509328,-0.008295590953230302,-0.008641992653590546,-0.009044756103155832,-0.009829973686282497,-0.008461234980083884,-0.008883814782845136,-0.008611621397722027,-0.008363479726403071,-0.007161280704773939,-0.008263022242274525,-0.009272531306577583,-0.0099758481352678,-0.01037785198817024,-0.010405955133591932,-0.011507070915096633,-0.010578862209195274,-0.010583742974932458,-0.01134614626423748,-0.01032173864432766,-0.011025703058662378,-0.010292493134076248,-0.009792362826741488
VIP,0.054964237843523445,0.05469110980381224,0.05461668758225853,0.056900694199816616,0.056871153669364724,0.05716005592130996,0.05800816616176254,0.05730597251645383,0.0524976230701866,0.05473259406193318,0.056094801419499976,0.05674307231519473,0.05900801954852118,0.05951504333920435,0.06111657927844149,0.06204822968057933,0.06518778003298306,0.0672922614687537,0.06734502339513446,0.06756621258415836,0.06770315701132892,0.0691104452308745,0.06982283108240543,0.07025823491228612,0.07154844911362382,0.0706821245519204,0.07064628735359067,0.06931749191474575,0.06923647523624156,0.06962849383876031,0.07269555929329598,0.07348027443566206,0.07385339091855511,0.07473983493188585,0.07458228334750508,0.07544873661666003,0.07587087597227421,0.0760934590839578,0.07933018360378752,0.08079681693737918,0.07912883733353666,0.08022952313821606,0.08024141519498373,0.08170455332516925,0.08064608596256329,0.08114411559602529,0.08128462768413673,0.08391977042422684,0.08984101421761344,0.09033602109325248,0.09107286467044633,0.0890288850148283,0.08801849850850521,0.08845035321786826,0.087961441182567,0.08480105594442605,0.08685830497007355,0.0861950371998261,0.08749629733386938,0.08750473118673636
VOD,0.05280298250195269,0.054827647072199545,0.0571108756829893,0.05324796964470023,0.05626464260476155,0.05869562215865588,0.05716054274209005,0.05434268183372014,0.05016388295056103,0.04780749778266452,0.04827855187729623,0.05237857991770767,0.05181855614293938,0.05807413073656463,0.0508736545025819,0.049235986604131504,0.050268252403478236,0.055530537085046676,0.052542393866917336,0.05450086464594314,0.05393214203817676,0.05259744981461536,0.05006700654973208,0.04247952199523085,0.04231678938033669,0.038667584130583445,0.040315599820391214,0.04073170589794786,0.038511209327533436,0.04816924011676765,0.046259699032848045,0.04672776856923233,0.04592616054379987,0.04320653288132213,0.043923878173878037,0.049243605041053844,0.04987095696358519,0.05227669952542479,0.04232841977742709,0.04551571654053381,0.049945237727646793,0.04302340292994167,0.04073037563571165,0.042860753367847886,0.040046528861824734,0.03913126762007788,0.04124954819615195,0.045658193308392964,0.0498591050149613,0.04516515137634547,0.04319013202197845,0.042151617289229094,0.03985514833002892,0.03429593699373952,0.036142078864631125,0.03787058121197925,0.04289927232023976,0.04460892384353494,0.04463866014932239,0.04439712280318964
WDC,0.009377344442069658,0.010305955849126112,0.009769283692288938,0.008459521605345683,0.00857422993599542,0.00784906140708367,0.006083102115673752,0.004939985551034931,0.0008779111874464798,-0.0027218011979615172,-0.005600236164988948,-0.006537177103327324,-0.006433066808981596,-0.009996814559520662,-0.02047380726246024,-0.018632246129374006,-0.015434384001832686,-0.01834140163526278,-0.0187898446255668,-0.023080480923362796,-0.02661841812006174,-0.021154374649352426,-0.0173149696744268,-0.01827953747288512,-0.01618381107671149,-0.01419651435703682,-0.014572218640288447,-0.01265879321606457,-0.009038767924839458,-0.009408285136909625,-0.007893516408791976,-0.007935090560029182,-0.00885277730943634,-0.010575419839864403,-0.013074730769873264,-0.014193174137066979,-0.015166466300177756,-0.014843328432546403,-0.01674352421288902,-0.017199995143625108,-0.021255728537601732,-0.020387794358734158,-0.02026528986487547,-0.02278225090728195,-0.022120968349072394,-0.020726499831694247,-0.027965549143181008,-0.026706365057744152,-0.03024553359897736,-0.029864440986566806,-0.027220117617820172,-0.029451221967106842,-0.030294415386050825,-0.03422072904511456,-0.02684046592648326,-0.023658445680439448,-0.02103464146931651,-0.02267876376887,-0.027505929525478444,-0.027895902290678436
WYNN,-0.049276797083804266,-0.0447443662039895,-0.043277300448969665,-0.04125323933667259,-0.041775261603362215,-0.04239567562767696,-0.040271943054082375,-0.04127910899765309,-0.045210051735265704,-0.048690295979927085,-0.04142014721433697,-0.042042309881381176,-0.03945208571871433,-0.03661758690746405,-0.036448039107674406,-0.033075743737105145,-0.03185906859716783,-0.03206616786359322,-0.031062917771993367,-0.030374803009803414,-0.03203203468419192,-0.027488018423835223,-0.02760529284851784,-0.026957252187597244,-0.029562064593393667,-0.026834921654964528,-0.02856181827911527,-0.02486694675915111,-0.023225087820964635,-0.02362964212076791,-0.023684255055091842,-0.02335945066277227,-0.02258275296412952,-0.022432323248570613,-0.023179034966133792,-0.022518729420664997,-0.021453507235816745,-0.02155866638337775,-0.017938822595015384,-0.015176236237844884,-0.014008958971242727,-0.013062236653140573,-0.014523830645657107,-0.015113742168896051,-0.015615772923828389,-0.0164909052026653,-0.01784204833801235,-0.015678238296177323,-0.015207335678454725,-0.013111049447048127,-0.013335953991771288,-0.014118907058579256,-0.011913435515579687,-0.0131828582296337,-0.012830210326271078,-0.01348207980121717,-0.015644892267697528,-0.015111727248895687,-0.013224447967674413,-0.01381136926219177
FOXA,-0.07205606859740978,-0.06787484809141876,-0.06112305588256849,-0.06261561856253188,-0.06593988850508234,-0.0662255704242545,-0.06441216498223498,-0.06855398402275611,-0.06619697419697285,-0.06467751312308018,-0.0644590019917477,-0.05997614071074944,-0.061484212108569136,-0.06616722792642069,-0.07361567734754476,-0.07012505220780323,-0.07206465902680305,-0.0719152137940215,-0.07129898353054624,-0.07373081277566838,-0.07903366719418606,-0.078621980857117,-0.07078965299942602,-0.06476294082666943,-0.06205804869431716,-0.05897734248413151,-0.06063944076730523,-0.058683180516049704,-0.06179954799139814,-0.06799017210173983,-0.06706927110621319,-0.06963235175163518,-0.07055224044279643,-0.0720783115905207,-0.07177815254603226,-0.06090793952942428,-0.05690270852105505,-0.056758682236966576,-0.0535159573693503,-0.05246962177113507,-0.050026454536993364,-0.046013040608358924,-0.03245202022257763,-0.03588268239671388,-0.03606544983348698,-0.034375265947498616,-0.022749428656448595,-0.015723726591986495,-0.005230025529552151,-0.00598108992162949,-0.007118034142150675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
